accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
53.1,0,37.537991,126.648555,0.0,1698645787000,START,WALK,0,,N,KECABBAA
54.3,0,37.538024,126.648557,0.0,1698645794000,STOP,WALK,0,,N,KECABBAA
54.3,0,37.538024,126.648557,0.0,1698708455987,END,,0,,N,KECABBAA
