accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
180.9,0,37.537804,126.650271,0.0,1697616395000,START,WALK,238,,N,KECABBAB
51.4,0,37.538045,126.648416,0.0,1697616401000,STOP,WALK,6,,N,KECABBAA
51.4,0,37.538045,126.648416,0.0,1697671716441,END,,0,,N,KECABBAA
