accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
51.1,0,37.538019,126.647898,0.0,1698039564000,START,WALK,5,,N,KECABBAA
51.1,0,37.538019,126.647898,0.0,1698103776870,END,,0,,N,KECABBAA
