accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
53.7,0,37.585756,126.994919,0.0,1701309437000,START,WALK,954,,N,KEBDDAAD
53.7,0,37.585756,126.994919,0.0,1701310260598,END,,0,,N,KEBDDAAD
