accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
57.3,0,37.537955,126.645444,0.0,1696546958000,START,WALK,0,,N,KECABBAA
7.0,0,37.53804,126.645114,0.95,1696546970000,STOP,WALK,22,,N,KECABBAA
7.0,0,37.53804,126.645114,0.95,1696575538109,END,,0,,N,KECABBAA
